codigo_unico,region,pais,codigo_pais,nombre_subnacional,nombre_nivel,nivel_gobierno,codigo_nivel,gob_regional,gob_local,poblacion,poblacion_anio,urbano,analfabetismo,fin_secundaria_adultos,participacion_mujeres,participacion_hombres,agua_mejorada,saneamiento_mejorado,electricidad,desempleo_adulto,desempleo_adulto_mujer,desempleo_adulto_hombre,recoleccion_residuos,empleo_publico_categoria,etnia_indigena,etnia_afro,tics_computadora,tics_celular,tiene_ods,hogares
ARG141402952,América del Sur,Argentina,ARG,Colonia San Pedro,Comuna,Local,2,Córdoba,Colonia San Pedro,136,2022,0,0,0.21428571428571427,0.5581395348837209,0.9245283018867924,0,0.6176470588235294,0.9705882352941176,0.0958904109589041,0.16666666666666666,0.06122448979591836,0.6764705882352942,0.18604651162790695,0,0,0.29411764705882354,0.8823529411764706,1,34
ARG141402959,América del Sur,Argentina,ARG,Colonia Valtelina,Comuna,Local,2,Córdoba,Colonia Valtelina,220,2022,0,0,0.3132530120481928,0.3684210526315789,0.8360655737704918,0.6129032258064516,0.7741935483870968,1,0.01388888888888888,0,0.0196078431372549,0.8225806451612904,0.27083333333333337,0,0,0.3709677419354839,0.8548387096774194,1,62
ARG141402966,América del Sur,Argentina,ARG,Plaza Luxardo,Comuna,Local,2,Córdoba,Plaza Luxardo,218,2022,0,0.01333333333333333,0.17647058823529413,0.35185185185185186,0.8082191780821918,0.23809523809523808,0.4126984126984127,1,0.01282051282051282,0.05263157894736842,0,0,0.13333333333333333,0,0,0.30158730158730157,0.9365079365079364,1,63
ARG141402973,América del Sur,Argentina,ARG,Toro Pujio,Comuna,Local,2,Córdoba,Toro Pujio,202,2022,0,0.00719424460431654,0.35555555555555557,0.4230769230769231,0.9384615384615383,0.9649122807017544,0.6842105263157894,1,0.01204819277108433,0.04545454545454545,0,1,0.2222222222222222,0,0,0.3684210526315789,0.8596491228070176,1,57
ARG141402980,América del Sur,Argentina,ARG,Villa San Esteban,Comuna,Local,2,Córdoba,Villa San Esteban,85,2022,0,0.05454545454545454,0.16666666666666666,0.3636363636363637,0.8571428571428571,1,0.6818181818181818,0.9545454545454546,0.03125,0,0.04166666666666666,1,0.3548387096774194,0,0,0.2272727272727273,0.8636363636363636,1,22
ARG141471372,América del Sur,Argentina,ARG,Alta Gracia,Municipio,Local,2,Córdoba,Alta Gracia,60373,2022,0.01963513761391873,0.01187083206508204,0.5330205540661305,0.5950893138925708,0.8258381580718999,0.9895641497851442,0.8517154355091741,0.9967260077757316,0.07812860106015211,0.11603733559609672,0.04899323387951414,0.9844485369347248,0.2595721110572596,0.00303055292128808,0.01632787696367459,0.4611554464224814,0.8783166223313553,1,14703
ARG141471375,América del Sur,Argentina,ARG,Anisacate,Municipio,Local,2,Córdoba,Anisacate,8528,2022,0,0.01191454396055875,0.5258677144728225,0.5845272206303725,0.8496993987975952,0.28811881188118815,0.8415841584158416,0.9801980198019802,0.05958904109589041,0.09640522875816994,0.0330188679245283,0.9415841584158416,0.2945914844649022,0.00507462686567164,0.02298507462686567,0.4158415841584158,0.906930693069307,1,1014
ARG141471377,América del Sur,Argentina,ARG,Bouwer,Municipio,Local,2,Córdoba,Bouwer,1697,2022,0.999999999961754,0.02596380802517702,0.33500627352572143,0.44703770197486536,0.8387096774193549,0.879492600422833,0.7209302325581396,0.9661733615221988,0.063257065948856,0.1004016064257028,0.04453441295546558,0.47780126849894294,0.2103250478011472,0,0.00559910414333706,0.32346723044397463,0.8625792811839323,1,473
ARG141471379,América del Sur,Argentina,ARG,Despeñaderos,Municipio,Local,2,Córdoba,Despeñaderos,7656,2022,0,0.02254283137962128,0.45047801147227534,0.5497166409067491,0.8359639233370914,0.985373781148429,0.8364030335861322,0.990249187432286,0.05803921568627451,0.08622305529522024,0.03776129467296021,0.9528710725893824,0.257419745608722,0.00133600534402137,0.01102204408817635,0.4187432286023835,0.8537378114842904,1,1848
ARG141471386,América del Sur,Argentina,ARG,Lozada,Municipio,Local,2,Córdoba,Lozada,1177,2022,0,0.02894736842105263,0.27672955974842767,0.5030674846625767,0.8167701863354038,0.9213836477987422,0.8773584905660378,0.9905660377358492,0.05386416861826697,0.07926829268292683,0.03802281368821293,0.9874213836477987,0.2941176470588235,0.00288184438040345,0.00192122958693563,0.3710691823899371,0.8081761006289309,1,318
ARG141471393,América del Sur,Argentina,ARG,Malagueño,Municipio,Local,2,Córdoba,Malagueño,25733,2022,0.8938895598946895,0.01624737945492662,0.434184350132626,0.5495215311004785,0.8214114258281325,0.939452585015206,0.8495991152889134,0.995576444567321,0.08515474733344991,0.12973443622115804,0.05523085914669783,0.9195465855681504,0.22902270483711748,9.1589070370935e-4,0.00938787971302091,0.426873099253525,0.8617638927287807,1,3627
ARG141471400,América del Sur,Argentina,ARG,Monte Ralo,Municipio,Local,2,Córdoba,Monte Ralo,583,2022,0,0.05115089514066496,0.2839506172839506,0.3037974683544304,0.791907514450867,0.956043956043956,0.8241758241758242,0.9615384615384616,0.02702702702702703,0,0.0364963503649635,0.9615384615384616,0.208955223880597,0,0.00186915887850467,0.3076923076923077,0.7252747252747253,1,182
ARG141471407,América del Sur,Argentina,ARG,Toledo,Municipio,Local,2,Córdoba,Toledo,6324,2022,0.890454150769879,0.01721109940288022,0.3447461629279811,0.5077551020408163,0.8064250411861614,0.956896551724138,0.8189655172413793,0.9971264367816092,0.07745159275452843,0.12861736334405144,0.0449438202247191,0.9511494252873564,0.220103986135182,0.02702702702702703,0.00925249573898222,0.3840996168582376,0.882183908045977,1,1049
ARG141471410,América del Sur,Argentina,ARG,Villa Parque Santa Ana,Municipio,Local,2,Córdoba,Villa Parque Santa Ana,5474,2022,0.9999999999959376,0.0127420998980632,0.4555052790346908,0.5902004454342984,0.8245614035087719,0.7872892347600519,0.8261997405966277,0.987029831387808,0.0873634945397816,0.13962264150943396,0.05053191489361702,0.9649805447470816,0.22461170848267625,0.01922404753582663,0.03285564487941279,0.4254215304798962,0.9105058365758756,1,771
ARG141473001,América del Sur,Argentina,ARG,Dique Chico,Comuna,Local,2,Córdoba,Dique Chico,485,2022,0,0.015625,0.496,0.4941176470588235,0.8863636363636364,0.5789473684210527,0.7236842105263158,0.9473684210526316,0.05833333333333333,0.11904761904761904,0.02564102564102564,0.7236842105263158,0.3625,0,0.0193050193050193,0.3684210526315789,0.9473684210526316,1,76
ARG141473008,América del Sur,Argentina,ARG,Falda del Carmen,Comuna,Local,2,Córdoba,Falda del Carmen,2075,2022,0,0.0184331797235023,0.39097744360902253,0.5081081081081081,0.8947368421052632,0.19576719576719576,0.6666666666666667,0.9682539682539684,0.03787878787878788,0.06382978723404255,0.02352941176470588,0.3756613756613757,0.13836477987421383,0.02950819672131147,0.01639344262295082,0.32275132275132273,0.9047619047619048,1,189
ARG141473022,América del Sur,Argentina,ARG,La Paisanita,Comuna,Local,2,Córdoba,La Paisanita,286,2022,0,0.01739130434782608,0.3142857142857143,0.574468085106383,0.8979591836734694,0.7692307692307693,0.34615384615384615,0.9615384615384616,0.14084507042253522,0.2962962962962963,0.04545454545454545,0.3076923076923077,0.25,0,0.01290322580645161,0.17307692307692307,0.8653846153846154,1,52
ARG141473029,América del Sur,Argentina,ARG,La Rancherita,Comuna,Local,2,Córdoba,La Rancherita,227,2022,0,0,0.5849056603773585,0.7142857142857143,0.9069767441860463,0.85,0.8,0.9,0.09375,0.2,0.02564102564102564,1,0.48148148148148145,0,0.02325581395348837,0.3,0.875,1,40
ARG141473036,América del Sur,Argentina,ARG,La Serranita,Comuna,Local,2,Córdoba,La Serranita,589,2022,0,0.01344086021505376,0.6269430051813472,0.6612903225806451,0.828125,0.8978102189781022,0.7518248175182481,1,0.03723404255319149,0.06097560975609756,0.01886792452830188,1,0.3089430894308943,0,0.01376146788990825,0.34306569343065696,0.948905109489051,1,146
ARG141473043,América del Sur,Argentina,ARG,Los Cedros,Comuna,Local,2,Córdoba,Los Cedros,1586,2022,1,0.02083333333333333,0.2842323651452282,0.5465465465465466,0.8643067846607669,0.6366782006920415,0.8650519031141869,0.9965397923875432,0.09263157894736844,0.14285714285714285,0.06143344709897611,1,0.2147651006711409,9.1575091575091e-4,0.00183150183150183,0.2837370242214533,0.9100346020761244,1,289
ARG141473050,América del Sur,Argentina,ARG,Potrero de Garay,Comuna,Local,2,Córdoba,Potrero de Garay,2248,2022,0,0.02551020408163265,0.445859872611465,0.6075268817204301,0.8871681415929203,0.6813725490196079,0.7279411764705882,0.9779411764705882,0.02551834130781499,0.05309734513274336,0.00997506234413965,0.9019607843137256,0.25255102040816324,0.00604686318972033,0.02418745275888133,0.2647058823529412,0.946078431372549,1,425
ARG141473057,América del Sur,Argentina,ARG,Rafael García,Comuna,Local,2,Córdoba,Rafael García,636,2022,0,0.0166270783847981,0.2975206611570248,0.4202127659574468,0.7808988764044944,0.970414201183432,0.804733727810651,0.970414201183432,0.0871559633027523,0.17721518987341772,0.03597122302158273,1,0.3103448275862069,0,0.01238938053097345,0.3254437869822485,0.8284023668639053,1,169
ARG141473064,América del Sur,Argentina,ARG,San Clemente,Comuna,Local,2,Córdoba,San Clemente,198,2022,0,0.03208556149732621,0.34513274336283184,0.5892857142857143,0.8854166666666666,0.49230769230769234,0.7230769230769231,0.9538461538461538,0,0,0,0.7846153846153846,0.2597402597402597,0,0.02083333333333333,0.2307692307692308,0.8461538461538461,1,67
ARG141473071,América del Sur,Argentina,ARG,Valle de Anisacate,Comuna,Local,2,Córdoba,Valle de Anisacate,1829,2022,0,0.0110803324099723,0.5936254980079682,0.5595238095238095,0.8881987577639752,0.9882352941176472,0.8588235294117647,0.9823529411764704,0.08860759493670886,0.11702127659574468,0.06993006993006994,1,0.42105263157894735,0,0.04928131416837782,0.4352941176470588,0.9705882352941176,1,170
ARG141473078,América del Sur,Argentina,ARG,Villa Ciudad de América,Comuna,Local,2,Córdoba,Villa Ciudad de América,1143,2022,0,0.01657458563535911,0.3273809523809524,0.616504854368932,0.8798449612403101,0.7341772151898733,0.759493670886076,0.9620253164556962,0.07344632768361582,0.13385826771653545,0.03964757709251101,0.8823529411764706,0.2376681614349776,0.01706036745406824,0.01574803149606299,0.29957805907172996,0.9282700421940928,1,249
ARG141473085,América del Sur,Argentina,ARG,Villa del Prado,Comuna,Local,2,Córdoba,Villa del Prado,4025,2022,0.9997131346271184,0.02548725637181409,0.2744405182567727,0.4427860696517413,0.8480620155038759,0.6564748201438849,0.5377697841726619,0.949640287769784,0.08968058968058969,0.1760299625468165,0.04753199268738574,0.9136690647482014,0.18566176470588236,9.9453008453505e-4,0.0208851317752362,0.25,0.8902877697841727,1,556
ARG141473092,América del Sur,Argentina,ARG,Villa La Bolsa,Comuna,Local,2,Córdoba,Villa La Bolsa,1456,2022,0,0.00379746835443037,0.7136929460580913,0.6483180428134556,0.8317460317460318,0.878419452887538,0.7933130699088146,1,0.05907172995780591,0.0660377358490566,0.05343511450381679,1,0.37407407407407406,0.00603015075376884,0.02110552763819095,0.5835866261398176,0.9483282674772036,1,335
ARG141473099,América del Sur,Argentina,ARG,Villa Los Aromos,Comuna,Local,2,Córdoba,Villa Los Aromos,1546,2022,0,0.01002734731084776,0.7309417040358744,0.62004662004662,0.832579185520362,0.924433249370277,0.8060453400503778,0.9899244332493704,0.04100946372239748,0.05263157894736842,0.03260869565217391,0.929471032745592,0.3899521531100479,0.00507982583454281,0.01596516690856313,0.3702770780856423,0.9546599496221664,1,403
ARG141473113,América del Sur,Argentina,ARG,Villa San Isidro,Comuna,Local,2,Córdoba,Villa San Isidro,607,2022,0,0.01572327044025157,0.48237476808905383,0.47668393782383417,0.7480106100795756,0.9095477386934674,0.7889447236180904,0.9597989949748744,0.05150214592274678,0.06521739130434782,0.0425531914893617,0.7763819095477387,0.3704918032786885,0.00240192153722978,0.01921537229783827,0.35678391959798994,0.8693467336683417,1,404
ARG141541414,América del Sur,Argentina,ARG,San Francisco del Chañar,Municipio,Local,2,Córdoba,San Francisco del Chañar,3074,2022,0,0.03304843304843305,0.4029990627928772,0.5447470817120622,0.7683397683397684,0.9284712482468443,0.8793828892005611,0.9845722300140252,0.0776794493608653,0.1,0.06197654941373534,0.8892005610098177,0.5879194630872483,0.00119712689545091,0.00758180367118914,0.28892005610098176,0.8667601683029453,1,716
ARG141543120,América del Sur,Argentina,ARG,Camilo Aldao,Municipio,Local,2,Córdoba,Camilo Aldao,4899,2022,0,0.01854493580599144,0.5261162594776748,0.5663990117356393,0.8513341804320204,0.992059290629963,0.833774483853891,0.9984118581259926,0.03190075321222862,0.06106870229007633,0.01194029850746268,0.9714285714285714,0.24575645756457565,0.0015358034171626,0.00787099251295834,0.47697194282689254,0.8189518263631551,1,1896
ARG141543127,América del Sur,Argentina,ARG,Chuña Huasi,Comuna,Local,2,Córdoba,Chuña Huasi,34,2022,0,0.08734939759036145,0.18857142857142856,0.25517241379310346,0.6363636363636364,0.3305785123966942,0.7107438016528925,0.9256198347107438,0.1487603305785124,0.1891891891891892,0.13095238095238096,0.17355371900826447,0.4555555555555555,0,0.00437636761487965,0.10743801652892562,0.7024793388429752,1,121
ARG141543134,América del Sur,Argentina,ARG,Pozo Nuevo,Comuna,Local,2,Córdoba,Pozo Nuevo,323,2022,0,0.10091743119266056,0.12371134020618556,0.2972972972972973,0.6445783132530121,0.4125874125874126,0.6083916083916084,0.8531468531468531,0.07857142857142857,0.06060606060606061,0.08411214953271028,0,0.3364485981308411,0,0,0.07692307692307693,0.08391608391608392,1,143
ARG141611421,América del Sur,Argentina,ARG,Almafuerte,Municipio,Local,2,Córdoba,Almafuerte,13136,2022,0,0.0134190347316193,0.5022230455724342,0.5841010792313767,0.8552850027670171,0.9825174825174824,0.8620225927918236,0.9932759548144164,0.05047080979284369,0.07841369986480397,0.03041087026852151,0.9768692845615924,0.28047716031422754,0.00151962853524693,0.01831996623047699,0.5032275416890801,0.8741258741258742,1,3738
ARG141611428,América del Sur,Argentina,ARG,Colonia Almada,Municipio,Local,2,Córdoba,Colonia Almada,516,2022,0,0.00952380952380952,0.3657587548638132,0.6444444444444445,0.9207317073170732,0.9333333333333332,0.8500000000000001,1,0.0299625468164794,0.05172413793103448,0.01324503311258278,0.9333333333333332,0.33513513513513515,0,0.00369685767097966,0.46111111111111114,0.8666666666666667,1,180
ARG141611435,América del Sur,Argentina,ARG,Corralito,Municipio,Local,2,Córdoba,Corralito,1904,2022,0,0.03563474387527839,0.41935483870967744,0.45309734513274336,0.8137082601054482,0.9945255474452556,0.7354014598540146,0.990875912408759,0.07927677329624479,0.08984375,0.0734341252699784,0.9416058394160584,0.2175925925925926,5.6915196357427e-4,0.00682982356289129,0.4288321167883212,0.8266423357664233,1,548
ARG141611442,América del Sur,Argentina,ARG,Dalmacio Vélez,Municipio,Local,2,Córdoba,Dalmacio Vélez,1877,2022,0,0.01712328767123287,0.3437945791726106,0.5725971370143149,0.8648648648648649,0.9979716024340772,0.8498985801217038,1,0.03304597701149425,0.05357142857142857,0.01923076923076923,0.973630831643002,0.1566265060240964,0.00255591054313099,0.01469648562300319,0.4097363083164301,0.8701825557809331,1,497
ARG141611449,América del Sur,Argentina,ARG,Hernando,Municipio,Local,2,Córdoba,Hernando,11838,2022,0,0.01911618669314796,0.4899934022432373,0.6269525267993874,0.875753516409913,0.9887855579868708,0.8955142231947484,0.9980853391684902,0.03453453453453453,0.04836345872007816,0.02370936902485659,0.9696389496717724,0.19059065934065933,0.00388953714507973,0.01098794243485025,0.5114879649890591,0.8421772428884027,1,3666
ARG141611456,América del Sur,Argentina,ARG,James Craik,Municipio,Local,2,Córdoba,James Craik,5988,2022,0,0.02207001522070015,0.4228791773778921,0.5533088235294118,0.8376664552948636,0.987265009096422,0.8471801091570649,0.996967859308672,0.03012589928057554,0.05204872646733112,0.01514004542013626,1,0.23506743737957608,0.00895238095238095,0.00552380952380952,0.4493632504548211,0.8708308065494239,1,1659
ARG141611463,América del Sur,Argentina,ARG,Las Perdices,Municipio,Local,2,Córdoba,Las Perdices,5340,2022,0,0.01647058823529412,0.3839479392624729,0.5829048843187661,0.8770700636942675,0.988929889298893,0.6838868388683886,0.9981549815498156,0.05166374781085814,0.0782800441014333,0.03413217138707335,0.985239852398524,0.212342402123424,1.9440124416796e-4,0.01049766718506998,0.4661746617466175,0.8702337023370234,1,1631
ARG141611470,América del Sur,Argentina,ARG,Los Zorros,Municipio,Local,2,Córdoba,Los Zorros,514,2022,0,0.03836317135549872,0.4361233480176211,0.6585365853658537,0.8846153846153846,1,0.8953488372093021,0.9883720930232558,0.02032520325203252,0.03703703703703703,0.0072463768115942,1,0.5090909090909091,0,0.0078125,0.3779069767441861,0.813953488372093,1,173
ARG141611477,América del Sur,Argentina,ARG,Oliva,Municipio,Local,2,Córdoba,Oliva,12910,2022,0,0.01305165357814401,0.5532477341389728,0.6381230116648993,0.817947247706422,0.9964385652505724,0.9254642584584076,0.9987280590180616,0.05323193916349809,0.07021188201080183,0.03890641430073607,0.9890613075553294,0.3221595965588846,0.00270979761199085,0.00414937759336099,0.48181124395828034,0.8580513864156704,1,3945
ARG141611484,América del Sur,Argentina,ARG,Pampayasta Sud,Municipio,Local,2,Córdoba,Pampayasta Sud,1371,2022,0,0.0303030303030303,0.3687258687258687,0.6005509641873278,0.8497267759562842,0.916289592760181,0.8959276018099547,1,0.02079395085066162,0.04128440366972477,0.00643086816720257,0.995475113122172,0.3068493150684931,8.2508250825082e-4,0.01072607260726072,0.32805429864253394,0.8552036199095022,1,442
ARG141611491,América del Sur,Argentina,ARG,Río Tercero,Municipio,Local,2,Córdoba,Río Tercero,53166,2022,0,0.01422843459375174,0.5397895504031339,0.6079875920899573,0.851262731965955,0.9929900586286006,0.9722151414733622,0.9980881978078,0.05363257751041184,0.07738095238095238,0.03532207834781183,0.9799923537657704,0.2261615439599714,0.00254273504273504,0.01405982905982906,0.5510451185317359,0.8675121080805506,1,15720
ARG141611498,América del Sur,Argentina,ARG,Tancacha,Municipio,Local,2,Córdoba,Tancacha,5638,2022,0,0.02044293015332197,0.47078891257995736,0.5497351383166569,0.8369152970922883,0.9994514536478332,0.9193636862314866,0.9950630828304992,0.06244464127546501,0.08779443254817987,0.0445619335347432,0.9895776193088316,0.2066710268149117,0.00188359389715577,0.0065925786400452,0.4712013165112452,0.8178826110806363,1,1830
ARG141611505,América del Sur,Argentina,ARG,Villa Ascasubi,Municipio,Local,2,Córdoba,Villa Ascasubi,2733,2022,0,0.03794037940379403,0.4022140221402214,0.5527777777777778,0.8541114058355438,0.9594423320659062,0.8301647655259823,0.9949302915082384,0.03166986564299424,0.04020100502512563,0.02639751552795031,0.9556400506970848,0.2718600953895072,0.0059447983014862,0.02038216560509554,0.41698352344740175,0.8833967046894804,1,791
ARG141613141,América del Sur,Argentina,ARG,General Fotheringham,Comuna,Local,2,Córdoba,General Fotheringham,337,2022,0,0.02510460251046025,0.3605442176870749,0.5631067961165048,0.8404255319148937,0.9888888888888888,0.9222222222222224,0.9888888888888888,0.0437956204379562,0.06896551724137931,0.02531645569620253,1,0.4579439252336448,0,0,0.4777777777777778,0.9111111111111112,1,90
ARG141613148,América del Sur,Argentina,ARG,Las Isletillas,Comuna,Local,2,Córdoba,Las Isletillas,250,2022,0,0.03472222222222222,0.21978021978021975,0.7358490566037735,0.984375,0.9242424242424242,0.7878787878787878,0.9696969696969696,0.00980392156862745,0,0.01587301587301587,1,0.25757575757575757,0,0,0.3636363636363637,0.8939393939393939,1,66
ARG141613155,América del Sur,Argentina,ARG,Pampayasta Norte,Comuna,Local,2,Córdoba,Pampayasta Norte,228,2022,0,0.01428571428571428,0.5306122448979592,0.6388888888888888,0.6551724137931034,0.7333333333333333,0.9333333333333332,1,0.04761904761904761,0.04347826086956521,0.05263157894736842,0.8333333333333334,0.35,0.01052631578947368,0.03157894736842105,0.4,1,1,30
ARG141613162,América del Sur,Argentina,ARG,Punta del Agua,Comuna,Local,2,Córdoba,Punta del Agua,224,2022,0,0.03252032520325203,0.25,0.5217391304347826,0.8269230769230769,1,0.43636363636363634,0.9818181818181818,0.07462686567164178,0.08333333333333333,0.06976744186046512,1,0.3333333333333333,0,0,0.12727272727272726,0.8363636363636363,1,55
ARG141681512,América del Sur,Argentina,ARG,Candelaria Sud,Comuna,Local,2,Córdoba,Candelaria Sud,102,2022,0,0.1263157894736842,0.15,0.5384615384615384,0.8717948717948718,0.925,0.475,0.9,0.2,0.3333333333333333,0.1176470588235294,0,0.2857142857142857,0,0,0.125,0.7,1,42
ARG141681519,América del Sur,Argentina,ARG,Las Peñas,Municipio,Local,2,Córdoba,Las Peñas,2075,2022,0,0.0270042194092827,0.32332878581173263,0.5296367112810707,0.818,0.9781746031746033,0.865079365079365,1,0.05830903790087463,0.08664259927797834,0.03911980440097799,0.9107142857142856,0.2629310344827586,0.00120192307692307,0.00300480769230769,0.3472222222222222,0.8591269841269841,1,506
ARG141681526,América del Sur,Argentina,ARG,Sarmiento,Municipio,Local,2,Córdoba,Sarmiento,1343,2022,0,0.02507522567703109,0.35782747603833864,0.5111111111111111,0.8059360730593608,0.8937823834196892,0.8678756476683938,0.9922279792746114,0.0686106346483705,0.12608695652173912,0.03116147308781869,0.8808290155440415,0.2574031890660592,0.00206185567010309,0.00962199312714776,0.35751295336787564,0.8290155440414507,1,386
ARG141681533,América del Sur,Argentina,ARG,Sinsacate,Municipio,Local,2,Córdoba,Sinsacate,2620,2022,0,0.01778242677824268,0.4446308724832215,0.6318289786223278,0.8300970873786407,1,0.811965811965812,0.9971509971509972,0.03947368421052631,0.07142857142857142,0.01461988304093567,0.8547008547008547,0.2694174757281554,0.00148809523809523,0.00744047619047619,0.49572649572649574,0.9145299145299144,1,352
ARG141681540,América del Sur,Argentina,ARG,Villa del Totoral,Municipio,Local,2,Córdoba,Villa del Totoral,10869,2022,0,0.01931745009658725,0.4744209722575719,0.5707631673235399,0.7947565543071161,0.9927507047925896,0.8807893677003624,0.991542488924688,0.06433378196500673,0.0916509730069052,0.04382657869934024,0.9726468222043444,0.22566547477155344,0.00248844649840028,0.00533238535371489,0.4337494965767217,0.8751510269834877,1,2495
ARG141683169,América del Sur,Argentina,ARG,Canals,Municipio,Local,2,Córdoba,Canals,8331,2022,0,0.02244772447724477,0.42860976918947935,0.5758594917787743,0.838006230529595,0.9818181818181818,0.6653846153846155,0.9926573426573428,0.03438938532358516,0.05061648280337443,0.02276951672862453,0.9468531468531468,0.2166521360069747,5.7630244352236e-4,0.00922083909635776,0.4234265734265734,0.8674825174825175,1,2870
ARG141683176,América del Sur,Argentina,ARG,Capilla de Sitón,Comuna,Local,2,Córdoba,Capilla de Sitón,559,2022,0,0.05526315789473684,0.14285714285714285,0.4117647058823529,0.7176470588235294,0.8657718120805369,0.8456375838926173,0.9798657718120806,0.01081081081081081,0,0.01639344262295082,0.9865771812080536,0.4380165289256198,0.00719424460431654,0,0.22818791946308725,0.785234899328859,1,149
ARG141683183,América del Sur,Argentina,ARG,La Pampa,Comuna,Local,2,Córdoba,La Pampa,876,2022,0,0.06962025316455696,0.24802110817941952,0.5813953488372093,0.8421052631578947,0.962809917355372,0.6942148760330579,0.987603305785124,0.06684491978609626,0.12,0.03125,0.871900826446281,0.3087719298245614,0.0042016806722689,0.00945378151260504,0.23140495867768596,0.8842975206611571,1,245
ARG141683190,América del Sur,Argentina,ARG,Los Mistoles,Comuna,Local,2,Córdoba,Los Mistoles,125,2022,0,0.04444444444444444,0.12195121951219512,0.32075471698113206,0.7142857142857143,0.9482758620689656,0.6724137931034483,1,0.03225806451612903,0,0.04444444444444444,0,0.26,0,0,0.15517241379310345,0.8620689655172413,1,58
ARG141683197,América del Sur,Argentina,ARG,Simbolar,Comuna,Local,2,Córdoba,Simbolar,443,2022,0,0.03629032258064516,0.22388059701492535,0.5,0.7227722772277227,0.9801980198019802,0.8316831683168316,0.99009900990099,0.01639344262295082,0.02040816326530612,0.0136986301369863,0,0.1914893617021277,0,0,0.19801980198019803,0.8712871287128713,1,101
ARG141751547,América del Sur,Argentina,ARG,Las Arrias,Municipio,Local,2,Córdoba,Las Arrias,1497,2022,0,0.0457280385078219,0.23976608187134504,0.5094339622641509,0.7902298850574713,0.973404255319149,0.7526595744680851,0.9680851063829788,0.04310344827586207,0.07936507936507936,0.01818181818181818,0.9388297872340424,0.4752475247524752,0.00424088210347752,0.00678541136556403,0.17553191489361702,0.8164893617021277,1,377
ARG141751554,América del Sur,Argentina,ARG,Lucio Victorio Mansilla,Municipio,Local,2,Córdoba,Lucio Victorio Mansilla,1003,2022,0,0.10084033613445378,0.16612377850162866,0.3803921568627451,0.6692913385826772,0.9886363636363636,0.34469696969696967,0.8598484848484849,0.09737827715355804,0.18556701030927836,0.04705882352941176,0.678030303030303,0.49230769230769234,0.03178206583427923,0,0.0946969696969697,0.7651515151515151,1,264
ARG141751561,América del Sur,Argentina,ARG,San José de la Dormida,Municipio,Local,2,Córdoba,San José de la Dormida,5823,2022,0,0.02671169788148603,0.3674089068825911,0.5329593267882188,0.7772096420745069,0.9892086330935252,0.9086330935251798,0.9913669064748202,0.04221491228070175,0.06710526315789474,0.02443609022556391,0.9597122302158272,0.402972749793559,0.00133037694013303,0.01241685144124168,0.29640287769784174,0.8942446043165467,1,1393
ARG141751568,América del Sur,Argentina,ARG,San José de las Salinas,Municipio,Local,2,Córdoba,San José de las Salinas,908,2022,0,0.10495049504950496,0.15932203389830507,0.3695652173913043,0.7427184466019418,0.8986175115207373,0.6451612903225806,0.9631336405529952,0.02100840336134454,0.01176470588235294,0.0261437908496732,0.8940092165898618,0.3724489795918367,0.00128700128700128,0,0.14746543778801843,0.8663594470046083,1,217
ARG141751575,América del Sur,Argentina,ARG,San Pedro Norte,Municipio,Local,2,Córdoba,San Pedro Norte,622,2022,0,0.04436860068259386,0.2345679012345679,0.5042735042735043,0.6776859504132231,0.8412698412698412,0.7777777777777778,0.9444444444444444,0.00709219858156028,0.01694915254237288,0,0.8253968253968254,0.487603305785124,0,0.0079155672823219,0.16666666666666666,0.8333333333333334,1,126
ARG141751582,América del Sur,Argentina,ARG,Villa Tulumba,Municipio,Local,2,Córdoba,Villa Tulumba,1585,2022,0,0.02928870292887029,0.46130952380952384,0.5797101449275363,0.7602591792656588,0.9258517034068136,0.8537074148296593,0.969939879759519,0.05221518987341772,0.07857142857142857,0.03125,0.9438877755511024,0.5206422018348623,0.01815904821540388,0.00375704445835942,0.24849699398797595,0.8617234468937875,1,504
ARG141753204,América del Sur,Argentina,ARG,Churqui Cañada,Comuna,Local,2,Córdoba,Churqui Cañada,85,2022,0,0.05769230769230769,0.07142857142857142,0.4615384615384616,0.8260869565217391,0.8888888888888888,0.7777777777777778,1,0,0,0,0,0.7142857142857143,0,0,0.1111111111111111,0.925925925925926,1,27
ARG141753211,América del Sur,Argentina,ARG,El Rodeo,Comuna,Local,2,Córdoba,El Rodeo,207,2022,0,0.08571428571428572,0.11702127659574468,0.2676056338028169,0.68,0.8805970149253731,0.6716417910447762,0.9701492537313432,0.04285714285714286,0.15789473684210523,0,0.14925373134328357,0.22,0.01271186440677966,0,0.1791044776119403,0.9253731343283582,1,68
ARG141753218,América del Sur,Argentina,ARG,Rosario del Saladillo,Comuna,Local,2,Córdoba,Rosario del Saladillo,211,2022,0,0.06870229007633588,0.3116883116883117,0.3928571428571429,0.7058823529411765,0.9642857142857144,0.8214285714285714,0.9285714285714286,0.01724137931034482,0.04545454545454545,0,0,0.5128205128205128,0,0,0.25,0.7678571428571429,1,56
